Using API key: AIzaSyAsa8O8cNRc3fm_ENvnswDvEp-u_eye_rw
IP ADDRESS          TIMESTAMP                SUCCESS   COUNTRY   CONTINENT LATITUDE  LONGITUDE 
86.188.141.82       2017-10-10 00:52:07      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 00:57:47      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 00:57:49      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 01:03:09      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 01:03:12      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 01:03:13      FAIL      GB        EU        51.5      -0.13     
86.188.141.82       2017-10-10 01:03:15      FAIL      GB        EU        51.5      -0.13     
186.62.198.226      2017-10-10 02:50:30      FAIL      AR        SA        -34.6033  -58.3817  
186.62.198.226      2017-10-10 02:50:31      FAIL      AR        SA        -34.6033  -58.3817  
97.79.211.38        2017-10-10 03:27:38      FAIL      US        NA        32.6902   -97.1908  
62.195.227.194      2017-10-10 03:43:27      FAIL      NL        EU        51.98     5.9111    
183.184.178.186     2017-10-10 04:56:20      FAIL      CN        AS        32.4333   105.7833  
186.178.184.183     2017-10-10 04:56:21      FAIL      EC        SA        -0.2167   -78.5     
183.156.186.184     2017-10-10 08:22:20      FAIL      CN        AS        30.2936   120.1614  
75.114.214.190      2017-10-10 09:34:58      FAIL      US        NA        38.0      -97.0     
190.214.114.75      2017-10-10 09:34:59      FAIL      EC        SA        -0.2167   -78.5     
24.78.40.193        2017-10-10 10:07:21      FAIL      CA        NA        43.6425   -79.3872  
5.36.81.161         2017-10-10 10:37:57      FAIL      OM        AS        21.0      57.0      
112.81.48.139       2017-10-10 10:46:34      FAIL      CN        AS        32.0617   118.7778  
180.101.143.127     2017-10-10 13:32:52      FAIL      CN        AS        32.0617   118.7778  
190.48.139.240      2017-10-10 14:08:23      FAIL      AR        SA        -34.6181  -58.9564  
190.48.139.240      2017-10-10 14:08:24      FAIL      AR        SA        -34.6181  -58.9564  
201.179.131.143     2017-10-10 16:18:53      FAIL      AR        SA        -34.6033  -58.3817  
201.179.131.143     2017-10-10 16:18:55      FAIL      AR        SA        -34.6033  -58.3817  
93.72.180.67        2017-10-10 17:40:31      FAIL      UA        EU        50.45     30.5233   
201.254.169.178     2017-10-10 19:52:51      FAIL      AR        SA        -34.6033  -58.3817  
201.254.169.178     2017-10-10 19:52:53      FAIL      AR        SA        -34.6033  -58.3817  
59.101.85.253       2017-10-10 22:07:25      FAIL      AU        OC        -27.0     133.0     
186.129.90.204      2017-10-10 23:20:40      FAIL      AR        SA        -34.6033  -58.3817  
186.129.90.204      2017-10-10 23:20:41      FAIL      AR        SA        -34.6033  -58.3817  
123.59.182.194      2017-10-11 00:26:54      FAIL      CN        AS        39.9289   116.3883  
218.133.133.79      2017-10-11 01:19:53      FAIL      JP        AS        35.69     139.69    
79.133.133.218      2017-10-11 01:19:54      FAIL      RU        EU        55.3011   47.038    
201.177.167.150     2017-10-11 04:23:41      FAIL      AR        SA        -34.6033  -58.3817  
201.177.167.150     2017-10-11 04:23:44      FAIL      AR        SA        -34.6033  -58.3817  
71.121.236.206      2017-10-11 04:31:31      FAIL      US        NA        38.0      -97.0     
201.178.190.144     2017-10-11 04:49:55      FAIL      AR        SA        -34.6033  -58.3817  
201.178.190.144     2017-10-11 04:49:56      FAIL      AR        SA        -34.6033  -58.3817  
61.74.137.76        2017-10-11 04:57:16      FAIL      KR        AS        37.57     126.98    
75.152.9.252        2017-10-11 07:50:07      FAIL      CA        NA        46.6167   -72.6667  
75.152.9.252        2017-10-11 07:50:08      FAIL      CA        NA        46.6167   -72.6667  
25.30.65.218        2017-10-11 08:57:29      FAIL      GB        EU        51.5      -0.13     
188.16.65.124       2017-10-11 13:45:33      FAIL      RU        EU        55.75     37.6166   
181.196.222.225     2017-10-11 13:58:42      FAIL      EC        SA        -0.2167   -78.5     
129.21.81.106       2017-10-11 14:18:01      SUCCESS   US        NA        43.0899   -77.6376  
129.21.81.106       2017-10-11 14:20:11      SUCCESS   US        NA        43.0899   -77.6376  
129.21.81.106       2017-10-11 14:20:11      SUCCESS   US        NA        43.0899   -77.6376  
201.179.159.182     2017-10-11 14:46:51      FAIL      AR        SA        -34.6033  -58.3817  
201.179.159.182     2017-10-11 14:46:52      FAIL      AR        SA        -34.6033  -58.3817  
201.177.167.150     2017-10-11 14:54:42      FAIL      AR        SA        -34.6033  -58.3817  
201.177.167.150     2017-10-11 14:54:44      FAIL      AR        SA        -34.6033  -58.3817  
129.21.81.106       2017-10-11 16:48:29      SUCCESS   US        NA        43.0899   -77.6376  
188.255.239.143     2017-10-11 17:18:25      FAIL      RS        EU        44.8186   20.4681   
188.255.239.143     2017-10-11 17:18:26      FAIL      RS        EU        44.8186   20.4681   
129.21.81.106       2017-10-11 17:27:16      SUCCESS   US        NA        43.0899   -77.6376  
129.21.81.106       2017-10-11 17:38:27      SUCCESS   US        NA        43.0899   -77.6376  
129.21.81.106       2017-10-11 17:38:28      SUCCESS   US        NA        43.0899   -77.6376  
129.21.81.106       2017-10-11 17:38:55      SUCCESS   US        NA        43.0899   -77.6376  
190.178.222.221     2017-10-11 19:21:20      FAIL      AR        SA        -34.6033  -58.3817  
190.178.222.221     2017-10-11 19:21:21      FAIL      AR        SA        -34.6033  -58.3817  
25.30.65.218        2017-10-11 19:54:10      FAIL      GB        EU        51.5      -0.13     
181.20.155.156      2017-10-11 20:34:46      FAIL      AR        SA        -34.6033  -58.3817  
181.20.155.156      2017-10-11 20:34:48      FAIL      AR        SA        -34.6033  -58.3817  
201.254.169.17      2017-10-11 21:25:02      FAIL      AR        SA        -34.6033  -58.3817  
201.254.169.17      2017-10-11 21:25:03      FAIL      AR        SA        -34.6033  -58.3817  
129.21.131.30       2017-10-11 21:27:10      SUCCESS   US        NA        43.0899   -77.6376  
201.255.53.34       2017-10-11 22:42:22      FAIL      AR        SA        -34.6033  -58.3817  
201.255.53.34       2017-10-11 22:42:24      FAIL      AR        SA        -34.6033  -58.3817  
190.175.156.238     2017-10-12 00:14:30      FAIL      AR        SA        -34.6033  -58.3817  
190.175.156.238     2017-10-12 00:14:31      FAIL      AR        SA        -34.6033  -58.3817  
121.96.11.130       2017-10-12 02:11:59      FAIL      PH        AS        14.5833   120.9667  
125.113.16.208      2017-10-12 02:26:02      FAIL      CN        AS        29.1068   119.6442  
175.193.171.233     2017-10-12 05:20:19      FAIL      KR        AS        37.57     126.98    
37.76.157.78        2017-10-12 05:26:17      FAIL      RU        EU        55.75     37.6166   
181.24.206.157      2017-10-12 06:03:11      FAIL      AR        SA        -34.6033  -58.3817  
181.24.206.157      2017-10-12 06:03:12      FAIL      AR        SA        -34.6033  -58.3817  
205.66.214.190      2017-10-12 06:41:25      FAIL      US        NA        36.9205   -76.0192  
190.214.66.205      2017-10-12 06:41:26      FAIL      EC        SA        -0.2167   -78.5     
221.150.43.80       2017-10-12 07:17:34      FAIL      KR        AS        37.57     126.98    
190.176.191.132     2017-10-12 09:12:49      FAIL      AR        SA        -34.6033  -58.3817  
190.176.191.132     2017-10-12 09:12:50      FAIL      AR        SA        -34.6033  -58.3817  
95.67.185.92        2017-10-12 12:52:24      FAIL      RU        EU        55.75     37.6166   
95.67.185.92        2017-10-12 12:52:25      FAIL      RU        EU        55.75     37.6166   
95.67.185.92        2017-10-12 12:52:26      FAIL      RU        EU        55.75     37.6166   
188.187.119.202     2017-10-12 14:15:43      FAIL      RU        EU        59.8944   30.2642   
188.187.119.202     2017-10-12 14:15:43      FAIL      RU        EU        59.8944   30.2642   
111.175.190.127     2017-10-12 14:19:19      FAIL      CN        AS        30.5801   114.2734  
82.178.180.164      2017-10-12 14:27:29      FAIL      OM        AS        23.6133   58.5933   
181.20.227.128      2017-10-12 17:21:34      FAIL      AR        SA        -34.6033  -58.3817  
181.20.227.128      2017-10-12 17:21:36      FAIL      AR        SA        -34.6033  -58.3817  
70.77.37.9          2017-10-12 17:35:44      FAIL      CA        NA        53.928    -122.7878 
89.231.160.68       2017-10-12 18:01:51      FAIL      PL        EU        52.5931   19.0894   
121.182.98.154      2017-10-12 18:05:00      FAIL      KR        AS        37.57     126.98    
181.25.10.184       2017-10-12 19:54:19      FAIL      AR        SA        -34.6033  -58.3817  
181.25.10.184       2017-10-12 19:54:22      FAIL      AR        SA        -34.6033  -58.3817  
112.255.29.198      2017-10-12 21:17:21      FAIL      CN        AS        36.6683   116.9972  
37.181.185.60       2017-10-12 22:25:14      FAIL      IT        EU        42.8333   12.8333   
60.185.181.37       2017-10-12 22:25:15      FAIL      CN        AS        32.9729   119.5111  
53.30.65.218        2017-10-12 22:27:13      FAIL      DE        EU        51.0      9.0       
186.130.7.200       2017-10-12 22:53:37      FAIL      AR        SA        -34.6033  -58.3817  
186.130.7.200       2017-10-12 22:53:38      FAIL      AR        SA        -34.6033  -58.3817  
79.145.195.113      2017-10-13 01:04:39      FAIL      ES        EU        41.4389   2.1973    
183.250.24.88       2017-10-13 02:05:04      FAIL      CN        AS        35.0      105.0     
212.174.63.120      2017-10-13 03:42:33      FAIL      TR        AS        39.9117   32.8403   
212.174.63.120      2017-10-13 03:42:34      FAIL      TR        AS        39.9117   32.8403   
39.81.113.181       2017-10-13 05:16:12      FAIL      CN        AS        36.6683   116.9972  
181.113.81.39       2017-10-13 05:16:12      FAIL      EC        SA        -0.2167   -78.5     
94.241.249.82       2017-10-13 05:50:39      FAIL      RU        EU        58.5966   49.6601   
181.22.199.58       2017-10-13 06:57:52      FAIL      AR        SA        -34.6033  -58.3817  
181.22.199.58       2017-10-13 06:57:53      FAIL      AR        SA        -34.6033  -58.3817  
201.179.237.242     2017-10-13 07:07:23      FAIL      AR        SA        -34.6033  -58.3817  
201.179.237.242     2017-10-13 07:07:24      FAIL      AR        SA        -34.6033  -58.3817  
181.21.28.48        2017-10-13 07:27:19      FAIL      AR        SA        -34.6033  -58.3817  
181.21.28.48        2017-10-13 07:27:20      FAIL      AR        SA        -34.6033  -58.3817  
190.96.231.46       2017-10-13 07:35:29      FAIL      CO        SA        7.1254    -73.1198  
190.96.231.46       2017-10-13 07:35:30      FAIL      CO        SA        7.1254    -73.1198  
114.40.19.95        2017-10-13 08:16:39      FAIL      TW        AS        23.5      121.0     
201.179.235.19      2017-10-13 09:25:26      FAIL      AR        SA        -34.6033  -58.3817  
201.179.235.19      2017-10-13 09:25:27      FAIL      AR        SA        -34.6033  -58.3817  
118.244.238.4       2017-10-13 12:11:39      FAIL      CN        AS        39.9289   116.3883  
129.21.17.80        2017-10-13 12:46:51      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:51      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:52      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:52      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:52      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:53      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:53      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:54      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:54      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:54      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:55      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:55      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:56      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:46:56      FAIL      US        NA        43.0899   -77.6376  
129.21.17.80        2017-10-13 12:47:15      FAIL      US        NA        43.0899   -77.6376  
178.47.173.195      2017-10-13 13:22:26      FAIL      RU        EU        55.75     37.6166   
5.188.11.165        2017-10-13 13:31:29      FAIL      RU        EU        59.8944   30.2642   
212.171.99.112      2017-10-13 13:38:06      FAIL      IT        EU        42.8333   12.8333   
190.178.108.203     2017-10-13 16:03:44      FAIL      AR        SA        -34.6033  -58.3817  
190.178.108.203     2017-10-13 16:03:45      FAIL      AR        SA        -34.6033  -58.3817  
92.126.31.106       2017-10-13 16:18:00      FAIL      RU        EU        56.162    101.6218  
129.21.81.127       2017-10-13 17:02:13      SUCCESS   US        NA        43.0899   -77.6376  
95 IPs / 800 Attempts
Writing to mymap.html
